ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,316.0,0.7611377166543873,8.74984231554316,11.495741341006536,2764.950171711639,12.7
1,302.0,0.42877240902055475,6.4201023362289895,14.973217028806577,1938.8709055411548,12.7
2,146.0,0.7176180632804895,5.774949256119205,8.047385582408337,843.1425913934041,12.7
3,67.0,0.6765496607797038,3.798501526901295,5.614519889823953,254.4996023023868,12.7
4,109.0,0.6505133206477957,4.750796301163828,7.303149913106898,517.8367968268573,12.7
5,163.0,0.5763617621747303,5.468477708441352,9.487925930075011,891.3618664759404,12.7
6,240.0,0.6460516402814706,7.025290725716842,10.874193775989916,1686.0697741720421,12.7
7,74.0,0.7264529436684531,4.136610857024975,5.694258510586871,306.1092034198482,12.7
8,73.0,0.7127650363126466,4.06967461889349,5.709700127754823,297.08624717922487,12.7
9,165.0,0.49625964310695364,5.105302913145527,10.287564149247642,842.3749806690121,12.7
10,267.0,0.4687816072972341,6.311985262739806,13.464660653244549,1685.3000651515283,12.7
11,131.0,0.7562884996615873,5.615707250086142,7.425350580630241,735.6576497612846,12.7
12,100.0,0.2888364383424531,3.0321525986420554,10.497818821069401,303.2152598642055,12.7
13,113.0,0.45545842990784197,4.047516778390386,8.886687593441549,457.3693959581136,12.7
14,271.0,0.47999907345419257,6.434723775665305,13.405700409710033,1743.8101432052974,12.7
15,26.0,0.6219002400584978,2.268674031322703,3.6479709850398274,58.985524814390274,12.7
16,101.0,0.4576816555347996,3.8359020013356426,8.381157415744362,387.4261021348999,12.7
17,111.0,0.5390628763008827,4.364216281411559,8.09593179808515,484.4280072366831,12.7
18,135.0,0.42169923502398404,4.256899081852571,10.094633161026389,574.6813760500971,12.7
19,21.0,0.9070362633685078,2.4623344218252345,2.714703393093386,51.70902285832993,12.7
20,115.0,0.5804281105222958,4.609440385425962,7.941449254203377,530.0856443239855,12.7
21,276.0,0.4563901210207937,6.332099378863202,13.8743129774597,1747.6594285662436,12.7
22,38.0,0.664598001395555,2.835282761722959,4.266162034446831,107.74074494547244,12.7
23,73.0,0.7765991445137019,4.248004299308412,5.470008986384433,310.104313849514,12.7
24,71.0,0.6688581557795359,3.8879551957538268,5.812824680626823,276.04481889852167,12.7
25,47.0,0.5595930594723814,2.8934111606000563,5.170562986124493,135.99032454820264,12.7
26,174.0,0.7367447128037761,6.387901366502134,8.670440731352059,1111.494837771371,12.7
27,150.0,0.3358550537017742,4.004484684414388,11.923252725475464,600.6727026621583,12.7
28,150.0,0.6601800835815068,5.6143812740003005,8.504317857548848,842.1571911000452,12.7
29,71.0,0.6445416827374028,3.816627210872508,5.921459097359057,270.98053197194804,12.7
30,115.0,0.6193035028140675,4.761302254825501,7.688156506770121,547.5497593049325,12.7
