ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,13.0,0.7128713760914993,1.7175220771902107,2.4093015020563278,22.327787003472736,12.675
1,92.0,0.6747006107011976,4.445028285988715,6.588149196084349,408.94260231096183,12.675
2,137.0,0.5235971601639949,4.778416357616835,9.12613115800742,654.6430409935062,12.675
3,175.0,0.6283039732796885,5.916011248223687,9.415842489969716,1035.3019684391452,12.675
4,22.0,0.6004187188812735,2.0505176686714366,3.41514613750226,45.11138871077161,12.675
5,73.0,0.7049578259042566,4.047324833632806,5.74122973731267,295.4547128551948,12.675
6,39.0,0.4510600353201282,2.3663258168915493,5.246143820327843,92.2867068587704,12.675
7,156.0,0.4863963868602766,4.914536138081138,10.103973365848416,766.6676375406574,12.675
8,44.0,0.6674439223306075,3.057445985434447,4.580828266078645,134.52762335911567,12.675
9,104.0,0.4268559784128184,3.759087349632528,8.806453557497235,390.9450843617829,12.675
10,13.0,0.7770297999397479,1.7931456921686684,2.3076923076923324,23.31089399819269,12.675
11,314.0,0.44478890800957344,6.667558916041367,14.990389364426004,2093.613499636989,12.675
12,24.0,0.5285664704630297,2.009465200815311,3.8017265814363874,48.22716481956746,12.675
13,79.0,0.2963118256750222,2.729688571419215,9.21221610106436,215.645397142118,12.675
14,10.0,0.9017277229002358,1.6941925771444724,1.8788294228056155,16.941925771444726,12.675
15,106.0,0.24348495843232054,2.8662499816034956,11.771774322561296,303.8224980499706,12.675
16,38.0,0.632539024179864,2.766053170521663,4.372936790908776,105.11002047982318,12.675
17,52.0,0.8219517460613189,3.688500924541299,4.487490831689444,191.80204807614754,12.675
18,27.0,0.5035599975691164,2.0803315574324337,4.131248644600481,56.16895205067571,12.675
19,19.0,0.4207530370658283,1.5952012962188353,3.7913007291478227,30.30882462815787,12.675
20,40.0,0.3217028458864845,2.02386952404673,6.29111476608096,80.95478096186919,12.675
21,120.0,0.35972628973909754,3.7068223752022886,10.304563444308656,444.8186850242747,12.675
22,34.0,0.6362312737270318,2.6240495321363637,4.124364268931212,89.21768409263638,12.675
23,17.0,0.8602070796595026,2.1575011238827715,2.5081183065091484,36.67751910600711,12.675
24,37.0,0.7437999107287364,2.959742894631285,3.979219211967212,109.51048710135754,12.675
25,24.0,0.6406050177034123,2.2122074601118498,3.4533096041655718,53.09297904268439,12.675
26,222.0,0.40852485430796087,5.372925178421872,13.15201540803088,1192.7893896096557,12.675
27,16.0,0.7536400542247437,1.9591470792518828,2.599579292885678,31.346353268030118,12.675
28,88.0,0.6123165888258354,4.141468976750723,6.763607343535003,364.4492699540636,12.675
29,25.0,0.7329195360481032,2.4150338201635417,3.295087252258804,60.375845504088545,12.675
30,21.0,0.9433177139033609,2.5110982531757653,2.661985687499787,52.733063316691066,12.675
31,42.0,0.6212577146360297,2.8819444551096147,4.638887191602976,121.04166711460384,12.675
32,63.0,0.33736328117240927,2.6010233103247127,7.709858942815598,163.86446855045693,12.675
33,31.0,0.6843800389218527,2.5986906128213625,3.797145540532194,80.55940899746224,12.675
34,13.0,0.8719785784860156,1.8995452684639114,2.178431116693282,24.694088490030843,12.675
35,145.0,0.5831617995709479,5.188043376551861,8.896404703409726,752.26628960002,12.675
36,85.0,0.23848436759562744,2.5401799566188386,10.65134785239237,215.91529631260127,12.675
37,130.0,0.4707242804083023,4.413468587822139,9.375910212224307,573.7509164168781,12.675
38,74.0,0.7562103847039073,4.220483843112244,5.581097441242844,312.31580439030597,12.675
39,20.0,0.7073553026306459,2.1220659078919377,3.0,42.44131815783875,12.675
40,30.0,0.3800631020635308,1.9050814373183702,5.012539830819777,57.1524431195511,12.675
41,19.0,0.8254395120357962,2.2343154623791697,2.7068191306576024,42.45199378520422,12.675
42,17.0,0.7784253214638844,2.0523810764869532,2.636580568354719,34.890478300278204,12.675
43,28.0,0.7406761311752166,2.569320334325041,3.46888501759649,71.94096936110114,12.675
44,58.0,0.3933303684219584,2.694745776263742,6.851100226700174,156.29525502329702,12.675
45,25.0,0.5461884440612642,2.0848092326640026,3.8170145401870794,52.120230816600056,12.675
46,49.0,0.39733938609043606,2.4894528883625044,6.265306122448919,121.98319152976273,12.675
47,92.0,0.7989739438499202,4.8371024458887355,6.0541429205823265,445.0134250217637,12.675
48,39.0,0.28003773230707685,1.8645139766747436,6.658081256815067,72.71604509031499,12.675
49,50.0,0.781704042691052,3.527209412966558,4.512205669071351,176.3604706483279,12.675
50,70.0,0.8272989040177853,4.293439110835429,5.189707238803654,300.54073775848,12.675
51,32.0,0.7640183380069187,2.789664296438903,3.6513054172446324,89.26925748604489,12.675
52,135.0,0.38019440099435264,4.0419860129162535,10.631366486052729,545.6681117436943,12.675
53,37.0,0.9608098840872344,3.363912237169475,3.5011215984369044,124.4647527752706,12.675
54,12.0,1.0701157263145067,2.0217667967794557,1.889297341458992,24.261201561353463,12.675
55,95.0,0.3159649554226301,3.091052095140289,9.78289535624526,293.64994903832746,12.675
56,33.0,0.728790926337098,2.766836600680758,3.7964750941492573,91.30560782246502,12.675
57,52.0,0.30759710303103643,2.256409169571466,7.335599546734987,117.33327681771621,12.675
58,56.0,0.7109737230150323,3.5599660155322446,5.0071696045747895,199.3580968698057,12.675
59,39.0,0.5497052065136055,2.612295440236294,4.75217518277524,101.87952216921548,12.675
60,53.0,0.6287517702717821,3.2568863865588855,5.17992400268086,172.61497848762093,12.675
61,19.0,0.7284909941056398,2.0990073422868183,2.881308566983379,39.88113950344955,12.675
