ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,119.0,0.6092093828340813,4.803765913127912,7.8852461050098785,571.6481436622215,14.233
1,144.0,0.5606046753731493,5.069144454377528,9.042280018452232,729.9568014303641,14.233
2,89.0,0.716118518203366,4.504146618182431,6.289666450020953,400.8690490182364,14.233
3,399.0,0.359930982144942,6.761158657676214,18.78459758419334,2697.7023044128096,14.233
4,61.0,0.6059436434959593,3.4300946027616215,5.660748552409717,209.23577076845893,14.233
5,53.0,0.6516283610002739,3.315606538701289,5.088186360722099,175.72714655116835,14.233
6,89.0,0.7187747509676383,4.512492295432087,6.2780339589798055,401.6118142934558,14.233
7,201.0,0.42091684130654317,5.189448945858742,12.328917345645948,1043.0792381176072,14.233
8,30.0,0.6566600647129133,2.5041249397356835,3.8134265722866334,75.12374819207051,14.233
9,234.0,0.4901285679566708,6.042101279482218,12.327584381933766,1413.8516993988394,14.233
10,139.0,0.36412868095664386,4.013838624038998,11.023132298982288,557.9235687414207,14.233
11,43.0,0.3214227633871606,2.097478929314381,6.525607916536773,90.1915939605184,14.233
12,155.0,0.6724491143922606,5.759975361520365,8.565667257553098,892.7961810356566,14.233
13,222.0,0.7095582244868733,7.081015907646021,9.979471258707141,1571.9855314974168,14.233
14,53.0,0.623146183007932,3.242335624395364,5.203170159439287,171.8437880929543,14.233
15,9.0,1.0267606505664861,1.7150663521795062,1.6703662642635035,15.435597169615555,14.233
16,178.0,0.6326567439488845,5.987136169859536,9.463482729180022,1065.7102382349974,14.233
17,163.0,0.8609881922070528,6.683707931614261,7.762833441979359,1089.4443928531243,14.233
18,114.0,0.5803493023186984,4.589044009588644,7.907382659466995,523.1510170931053,14.233
19,17.0,0.7938357719903556,2.0725969608017905,2.6108636495496333,35.234148333630436,14.233
20,130.0,0.635653417149893,5.12869571065506,8.068383764301648,666.7304423851579,14.233
21,376.0,0.36006341314911344,6.564603245130204,18.231797526208524,2468.290820168957,14.233
22,12.0,0.8384748221425473,1.7896194853795095,2.1343747458111033,21.475433824554113,14.233
23,36.0,0.5456540415839569,2.5005468864637046,4.582659883183435,90.01968791269336,14.233
24,139.0,0.38468056494952363,4.125556948052188,10.724630573924442,573.4524157792542,14.233
25,177.0,0.7314789044170614,6.41966845915881,8.77628653457183,1136.2813172711092,14.233
26,34.0,0.47443503096576944,2.26596342955547,4.776130095079256,77.042756604886,14.233
27,33.0,0.5836276724380921,2.475996186101027,4.242424242424295,81.70787414133387,14.233
28,102.0,0.7363046195404519,4.889381355911716,6.640432812934563,498.716898302995,14.233
29,100.0,0.7898488742802087,5.014147038874392,6.348235975450112,501.41470388743915,14.233
30,14.0,0.8170648528421939,1.908171240843348,2.3353975320388525,26.71439737180687,14.233
31,26.0,1.1415251090729046,3.0736504219198912,2.692582403567252,79.91491096991719,14.233
32,177.0,0.5937200794538434,5.783657480533333,9.741387702187293,1023.7073740543998,14.233
33,44.0,0.4836334494725745,2.6026128339183927,5.381374751387993,114.51496469240928,14.233
34,129.0,0.6970832100770705,5.350104070630217,7.674986276084175,690.1634251112979,14.233
35,24.0,0.6406982915848508,2.2123685060451734,3.4530582258500973,53.09684414508417,14.233
36,19.0,0.649401400753917,1.9817938422726762,3.0517240030155923,37.654083003180844,14.233
37,18.0,0.6388104804624258,1.913142557135284,2.9948515493208365,34.43656602843511,14.233
38,19.0,0.7284909941056398,2.0990073422868183,2.881308566983379,39.88113950344955,14.233
39,17.0,0.793030664716569,2.071545681525073,2.6121886248439687,35.21627658592624,14.233
40,12.0,0.8124660019579811,1.7616445519279234,2.168268638543021,21.139734623135084,14.233
41,14.0,0.9321689729864086,2.0381512200362137,2.186461123573495,28.53411708050699,14.233
42,11.0,0.9992227795061588,1.8704778484081066,1.8719327529067584,20.575256332489175,14.233
43,28.0,0.9163985077385196,2.8578949825917026,3.1186159279595413,80.02105951256767,14.233
44,27.0,0.5305074927820111,2.1352695498394185,4.0249564405621205,57.65227784566429,14.233
45,12.0,1.1435332293669933,2.089970139749916,1.8276426832885528,25.079641676998996,14.233
46,9.0,1.0267606505663283,1.7150663521793743,1.670366264263632,15.435597169614367,14.233
47,15.0,1.0309941131193114,2.2187010348506835,2.1520016522091674,33.280515522760254,14.233
48,25.0,0.6163826957023023,2.214727442117076,3.593104507247127,55.3681860529269,14.233
49,21.0,0.7725020586865563,2.2723987083965915,2.941608611710665,47.72037287632844,14.233
50,13.0,0.8719785784860156,1.8995452684639114,2.178431116693282,24.694088490030843,14.233
51,109.0,0.5160542638639809,4.231418670549772,8.199561493527488,461.2246350899252,14.233
52,57.0,0.487300675804226,2.9734524531584605,6.1018845259165015,169.48678983003228,14.233
53,183.0,0.66496955092758,6.2237406693301685,9.359437075951133,1138.9445424874211,14.233
54,14.0,0.9651296438543916,2.073871813596615,2.1488012794988802,29.034205390352607,14.233
55,9.0,1.4323944878270576,2.025711711353489,1.4142135623730951,18.2314054021814,14.233
56,141.0,0.6793836369947357,5.521946076478499,8.127876174505639,778.5943967834684,14.233
57,21.0,0.7434723470234585,2.2292928388613484,2.9984879031297824,46.81514961608832,14.233
58,107.0,0.7180628228764553,4.9453629806334645,6.887089573615661,529.1538389277806,14.233
59,67.0,0.17305326725600137,1.9211105925655063,11.101267390251389,128.7144097018889,14.233
60,16.0,0.6438505154611391,1.8108295747344536,2.8125,28.973273195751258,14.233
61,14.0,0.7840595401151655,1.869233704397401,2.384045609754128,26.16927186156361,14.233
